Time [s], X-Pos [m], Y-Pos [m], phi [rad], dphi [rad/s], Path Vel [m/s], v_l [rpm], v_r [rpm]
30.2,3.00321,0,0,0,0.1,127,127
30.25,3.00821,0,0,0,0.1,127,127
30.3,3.01321,0,0,0,0.1,127,127
30.35,3.01821,0,0,0,0.1,127,127
30.4,3.02321,0,0,0,0.1,127,127
30.45,3.02821,0,0,0,0.1,127,127
30.5,3.03321,0,0,0,0.1,127,127
30.55,3.03821,0,0,0,0.1,127,127
30.6,3.04321,0,0,0,0.1,127,127
30.65,3.04821,0,0,0,0.1,127,127
30.7,3.05321,0,0,0,0.1,127,127
30.75,3.05821,0,0,0,0.1,127,127
30.8,3.06321,0,0,0,0.1,127,127
30.85,3.06821,0,0,0,0.1,127,127
30.9,3.07321,0,0,0,0.1,127,127
30.95,3.07821,0,0,0,0.1,127,127
31,3.08321,0,0,0,0.1,127,127
31.05,3.08821,0,0,0,0.1,127,127
31.1,3.09321,0,0,0,0.1,127,127
31.15,3.09821,0,0,0,0.1,127,127
31.2,3.10321,0,0,0,0.1,127,127
31.25,3.10821,0,0,0,0.1,127,127
31.3,3.11321,0,0,0,0.1,127,127
31.35,3.11821,0,0,0,0.1,127,127
31.4,3.12321,0,0,0,0.1,127,127
31.45,3.12821,0,0,0,0.1,127,127
31.5,3.13321,0,0,0,0.1,127,127
31.55,3.13821,0,0,0,0.1,127,127
31.6,3.14321,0,0,0,0.1,127,127
31.65,3.14821,0,0,0,0.1,127,127
31.7,3.15321,0,0,0,0.1,127,127
31.75,3.15821,0,0,0,0.1,127,127
31.8,3.16321,0,0,0,0.1,127,127
31.85,3.16821,0,0,0,0.1,127,127
31.9,3.17321,0,0,0,0.1,127,127
31.95,3.17821,0,0,0,0.1,127,127
32,3.18321,0,0,0,0.1,127,127
32.05,3.18821,0,0,0,0.1,127,127
32.1,3.19321,0,0,0,0.1,127,127
32.15,3.19821,0,0,0,0.1,127,127
32.2,3.20321,0,0,0,0.1,127,127
32.25,3.20821,0,0,0,0.1,127,127
32.3,3.21321,0,0,0,0.1,127,127
32.35,3.21821,0,0,0,0.1,127,127
32.4,3.22321,0,0,0,0.1,127,127
32.45,3.22821,0,0,0,0.1,127,127
32.5,3.23321,0,0,0,0.1,127,127
32.55,3.23821,0,0,0,0.1,127,127
32.6,3.24321,0,0,0,0.1,127,127
32.65,3.24821,0,0,0,0.1,127,127
32.7,3.25321,0,0,0,0.1,127,127
32.75,3.25821,0,0,0,0.1,127,127
32.8,3.26321,0,0,0,0.1,127,127
32.85,3.26821,0,0,0,0.1,127,127
32.9,3.27321,0,0,0,0.1,127,127
32.95,3.27821,0,0,0,0.1,127,127
33,3.28321,0,0,0,0.1,127,127
33.05,3.28821,0,0,0,0.1,127,127
33.1,3.29321,0,0,0,0.1,127,127
33.15,3.29821,0,0,0,0.1,127,127
33.2,3.30321,0,0,0,0.1,127,127
33.25,3.30821,0,0,0,0.1,127,127
33.3,3.31321,0,0,0,0.1,127,127
33.35,3.31821,0,0,0,0.1,127,127
33.4,3.32321,0,0,0,0.1,127,127
33.45,3.32821,0,0,0,0.1,127,127
33.5,3.33321,0,0,0,0.1,127,127
33.55,3.33821,0,0,0,0.1,127,127
33.6,3.34321,0,0,0,0.1,127,127
33.65,3.34821,0,0,0,0.1,127,127
33.7,3.35321,0,0,0,0.1,127,127
33.75,3.35821,0,0,0,0.1,127,127
33.8,3.36321,0,0,0,0.1,127,127
33.85,3.36821,0,0,0,0.1,127,127
33.9,3.37321,0,0,0,0.1,127,127
33.95,3.37821,0,0,0,0.1,127,127
34,3.38321,0,0,0,0.1,127,127
34.05,3.38821,0,0,0,0.1,127,127
34.1,3.39321,0,0,0,0.1,127,127
34.15,3.39821,0,0,0,0.1,127,127
34.2,3.40321,0,0,0,0.1,127,127
34.25,3.40821,0,0,0,0.1,127,127
34.3,3.41321,0,0,0,0.1,127,127
34.35,3.41821,0,0,0,0.1,127,127
34.4,3.42321,0,0,0,0.1,127,127
34.45,3.42821,0,0,0,0.1,127,127
34.5,3.43321,0,0,0,0.1,127,127
34.55,3.43821,0,0,0,0.1,127,127
34.6,3.44321,0,0,0,0.1,127,127
34.65,3.44821,0,0,0,0.1,127,127
34.7,3.45321,0,0,0,0.1,127,127
34.75,3.45821,0,0,0,0.1,127,127
34.8,3.46321,0,0,0,0.1,127,127
34.85,3.46821,0,0,0,0.1,127,127
34.9,3.47321,0,0,0,0.1,127,127
34.95,3.47821,0,0,0,0.1,127,127
35,3.48321,0,0,0,0.1,127,127
35.05,3.48821,0,0,0,0.1,127,127
35.1,3.49321,0,0,0,0.1,127,127
35.15,3.49821,0,0,0,0.1,127,127
35.2,3.50321,0,0,0,0.1,127,127
35.25,3.50821,0,0,0,0.1,127,127
35.3,3.51321,0,0,0,0.1,127,127
35.35,3.51821,0,0,0,0.1,127,127
35.4,3.52321,0,0,0,0.1,127,127
35.45,3.52821,0,0,0,0.1,127,127
35.5,3.53321,0,0,0,0.1,127,127
35.55,3.53821,0,0,0,0.1,127,127
35.6,3.54321,0,0,0,0.1,127,127
35.65,3.54821,0,0,0,0.1,127,127
35.7,3.55321,0,0,0,0.1,127,127
35.75,3.55821,0,0,0,0.1,127,127
35.8,3.56321,0,0,0,0.1,127,127
35.85,3.56821,0,0,0,0.1,127,127
35.9,3.57321,0,0,0,0.1,127,127
35.95,3.57821,0,0,0,0.1,127,127
36,3.58321,0,0,0,0.1,127,127
36.05,3.58821,0,0,0,0.1,127,127
36.1,3.59321,0,0,0,0.1,127,127
36.15,3.59821,0,0,0,0.1,127,127
36.2,3.60321,0,0,0,0.1,127,127
36.25,3.60821,0,0,0,0.1,127,127
36.3,3.61321,0,0,0,0.1,127,127
36.35,3.61821,0,0,0,0.1,127,127
36.4,3.62321,0,0,0,0.1,127,127
36.45,3.62821,0,0,0,0.1,127,127
36.5,3.63321,0,0,0,0.1,127,127
36.55,3.63821,0,0,0,0.1,127,127
36.6,3.64321,0,0,0,0.1,127,127
36.65,3.64821,0,0,0,0.1,127,127
36.7,3.65321,0,0,0,0.1,127,127
36.75,3.65821,0,0,0,0.1,127,127
36.8,3.66321,0,0,0,0.1,127,127
36.85,3.66821,0,0,0,0.1,127,127
36.9,3.67321,0,0,0,0.1,127,127
36.95,3.67821,0,0,0,0.1,127,127
37,3.68321,0,0,0,0.1,127,127
37.05,3.68821,0,0,0,0.1,127,127
37.1,3.69321,0,0,0,0.1,127,127
37.15,3.69821,0,0,0,0.1,127,127
37.2,3.70321,0,0,0,0.1,127,127
37.25,3.70821,0,0,0,0.1,127,127
37.3,3.71321,0,0,0,0.1,127,127
37.35,3.71821,0,0,0,0.1,127,127
37.4,3.72321,0,0,0,0.1,127,127
37.45,3.72821,0,0,0,0.1,127,127
37.5,3.73321,0,0,0,0.1,127,127
37.55,3.73821,0,0,0,0.1,127,127
37.6,3.74321,0,0,0,0.1,127,127
37.65,3.74821,0,0,0,0.1,127,127
37.7,3.75321,0,0,0,0.1,127,127
37.75,3.75821,0,0,0,0.1,127,127
37.8,3.76321,0,0,0,0.1,127,127
37.85,3.76821,0,0,0,0.1,127,127
37.9,3.77321,0,0,0,0.1,127,127
37.95,3.77821,0,0,0,0.1,127,127
38,3.78321,0,0,0,0.1,127,127
38.05,3.78821,0,0,0,0.1,127,127
38.1,3.79321,0,0,0,0.1,127,127
38.15,3.79821,0,0,0,0.1,127,127
38.2,3.80321,0,0,0,0.1,127,127
38.25,3.80821,0,0,0,0.1,127,127
38.3,3.81321,0,0,0,0.1,127,127
38.35,3.81821,0,0,0,0.1,127,127
38.4,3.82321,0,0,0,0.1,127,127
38.45,3.82821,0,0,0,0.1,127,127
38.5,3.83321,0,0,0,0.1,127,127
38.55,3.83821,0,0,0,0.1,127,127
38.6,3.84321,0,0,0,0.1,127,127
38.65,3.84821,0,0,0,0.1,127,127
38.7,3.85321,0,0,0,0.1,127,127
38.75,3.85821,0,0,0,0.1,127,127
38.8,3.86321,0,0,0,0.1,127,127
38.85,3.86821,0,0,0,0.1,127,127
38.9,3.87321,0,0,0,0.1,127,127
38.95,3.87821,0,0,0,0.1,127,127
39,3.88321,0,0,0,0.1,127,127
39.05,3.88821,0,0,0,0.1,127,127
39.1,3.89321,0,0,0,0.1,127,127
39.15,3.89821,0,0,0,0.1,127,127
39.2,3.90321,0,0,0,0.1,127,127
39.25,3.90821,0,0,0,0.1,127,127
39.3,3.91321,0,0,0,0.1,127,127
39.35,3.91821,0,0,0,0.1,127,127
39.4,3.92321,0,0,0,0.1,127,127
39.45,3.92821,0,0,0,0.1,127,127
39.5,3.93321,0,0,0,0.1,127,127
39.55,3.93821,0,0,0,0.1,127,127
39.6,3.94321,0,0,0,0.1,127,127
39.65,3.94821,0,0,0,0.1,127,127
39.7,3.95321,0,0,0,0.1,127,127
39.75,3.95821,0,0,0,0.1,127,127
39.8,3.96321,0,0,0,0.1,127,127
39.85,3.96821,0,0,0,0.1,127,127
39.9,3.97321,0,0,0,0.1,127,127
39.95,3.97821,0,0,0,0.1,127,127
40,3.98321,0,0,0,0.1,127,127
40.05,3.98821,0,0,0,0.1,127,127
40.1,3.99321,0,0,0,0.1,127,127
40.15,3.99821,0,0,0,0.1,127,127
40.2,4.00321,0,0,0,0.1,127,127
40.25,4.00821,0,0,0,0.1,127,127
40.3,4.01321,0,0,0,0.1,127,127
40.35,4.01821,0,0,0,0.1,127,127
40.4,4.02321,0,0,0,0.1,127,127
40.45,4.02821,0,0,0,0.1,127,127
40.5,4.03321,0,0,0,0.1,127,127
40.55,4.03821,0,0,0,0.1,127,127
40.6,4.04321,0,0,0,0.1,127,127
40.65,4.04821,0,0,0,0.1,127,127
40.7,4.05321,0,0,0,0.1,127,127
40.75,4.05821,0,0,0,0.1,127,127
40.8,4.06321,0,0,0,0.1,127,127
40.85,4.06821,0,0,0,0.1,127,127
40.9,4.07321,0,0,0,0.1,127,127
40.95,4.07821,0,0,0,0.1,127,127
41,4.08321,0,0,0,0.1,127,127
41.05,4.08821,0,0,0,0.1,127,127
41.1,4.09321,0,0,0,0.1,127,127
41.15,4.09821,0,0,0,0.1,127,127
41.2,4.10321,0,0,0,0.1,127,127
41.25,4.10821,0,0,0,0.1,127,127
41.3,4.11321,0,0,0,0.1,127,127
41.35,4.11821,0,0,0,0.1,127,127
41.4,4.12321,0,0,0,0.1,127,127
41.45,4.12821,0,0,0,0.1,127,127
41.5,4.13321,0,0,0,0.1,127,127
41.55,4.13821,0,0,0,0.1,127,127
41.6,4.14321,0,0,0,0.1,127,127
41.65,4.14821,0,0,0,0.1,127,127
41.7,4.15321,0,0,0,0.1,127,127
41.75,4.15821,0,0,0,0.1,127,127
41.8,4.16321,0,0,0,0.1,127,127
41.85,4.16821,0,0,0,0.1,127,127
41.9,4.17321,0,0,0,0.1,127,127
41.95,4.17821,0,0,0,0.1,127,127
42,4.18321,0,0,0,0.1,127,127
42.05,4.18821,0,0,0,0.1,127,127
42.1,4.19321,0,0,0,0.1,127,127
42.15,4.19821,0,0,0,0.1,127,127
42.2,4.20321,0,0,0,0.1,127,127
42.25,4.20821,0,0,0,0.1,127,127
42.3,4.21321,0,0,0,0.1,127,127
42.35,4.21821,0,0,0,0.1,127,127
42.4,4.22321,0,0,0,0.1,127,127
42.45,4.22821,0,0,0,0.1,127,127
42.5,4.23321,0,0,0,0.1,127,127
42.55,4.23821,0,0,0,0.1,127,127
42.6,4.24321,0,0,0,0.1,127,127
42.65,4.24821,0,0,0,0.1,127,127
42.7,4.25321,0,0,0,0.1,127,127
42.75,4.25821,0,0,0,0.1,127,127
42.8,4.26321,0,0,0,0.1,127,127
42.85,4.26821,0,0,0,0.1,127,127
42.9,4.27321,0,0,0,0.1,127,127
42.95,4.27821,0,0,0,0.1,127,127
43,4.28321,0,0,0,0.1,127,127
43.05,4.28821,0,0,0,0.1,127,127
43.1,4.29321,0,0,0,0.1,127,127
43.15,4.29821,0,0,0,0.1,127,127
43.2,4.30321,0,0,0,0.1,127,127
43.25,4.30821,0,0,0,0.1,127,127
43.3,4.31321,0,0,0,0.1,127,127
43.35,4.31821,0,0,0,0.1,127,127
43.4,4.32321,0,0,0,0.1,127,127
43.45,4.32821,0,0,0,0.1,127,127
43.5,4.33321,0,0,0,0.1,127,127
43.55,4.33821,0,0,0,0.1,127,127
43.6,4.34321,0,0,0,0.1,127,127
43.65,4.34821,0,0,0,0.1,127,127
43.7,4.35321,0,0,0,0.1,127,127
43.75,4.35821,0,0,0,0.1,127,127
43.8,4.36321,0,0,0,0.1,127,127
43.85,4.36821,0,0,0,0.1,127,127
43.9,4.37321,0,0,0,0.1,127,127
43.95,4.37821,0,0,0,0.1,127,127
44,4.38321,0,0,0,0.1,127,127
44.05,4.38821,0,0,0,0.1,127,127
44.1,4.39321,0,0,0,0.1,127,127
44.15,4.39821,0,0,0,0.1,127,127
44.2,4.40321,0,0,0,0.1,127,127
44.25,4.40821,0,0,0,0.1,127,127
44.3,4.41321,0,0,0,0.1,127,127
44.35,4.41821,0,0,0,0.1,127,127
44.4,4.42321,0,0,0,0.1,127,127
44.45,4.42821,0,0,0,0.1,127,127
44.5,4.43321,0,0,0,0.1,127,127
44.55,4.43821,0,0,0,0.1,127,127
44.6,4.44321,0,0,0,0.1,127,127
44.65,4.44821,0,0,0,0.1,127,127
44.7,4.45321,0,0,0,0.1,127,127
44.75,4.45821,0,0,0,0.1,127,127
44.8,4.46321,0,0,0,0.1,127,127
44.85,4.46821,0,0,0,0.1,127,127
44.9,4.47321,0,0,0,0.1,127,127
44.95,4.47821,0,0,0,0.1,127,127
45,4.48321,0,0,0,0.1,127,127
45.05,4.48821,0,0,0,0.1,127,127
45.1,4.49321,0,0,0,0.1,127,127
45.15,4.49821,0,0,0,0.1,127,127
45.2,4.50321,0,0,0,0.1,127,127
45.25,4.50821,0,0,0,0.1,127,127
45.3,4.51321,0,0,0,0.1,127,127
45.35,4.51821,0,0,0,0.1,127,127
45.4,4.52321,0,0,0,0.1,127,127
45.45,4.52821,0,0,0,0.1,127,127
45.5,4.53321,0,0,0,0.1,127,127
45.55,4.53821,0,0,0,0.1,127,127
45.6,4.54321,0,0,0,0.1,127,127
45.65,4.54821,0,0,0,0.1,127,127
45.7,4.55321,0,0,0,0.1,127,127
45.75,4.55821,0,0,0,0.1,127,127
45.8,4.56321,0,0,0,0.1,127,127
45.85,4.56821,0,0,0,0.1,127,127
45.9,4.57321,0,0,0,0.1,127,127
45.95,4.57821,0,0,0,0.1,127,127
46,4.58321,0,0,0,0.1,127,127
46.05,4.58821,0,0,0,0.1,127,127
46.1,4.59321,0,0,0,0.1,127,127
46.15,4.59821,0,0,0,0.1,127,127
46.2,4.60321,0,0,0,0.1,127,127
46.25,4.60821,0,0,0,0.1,127,127
46.3,4.61321,0,0,0,0.1,127,127
46.35,4.61821,0,0,0,0.1,127,127
46.4,4.62321,0,0,0,0.1,127,127
46.45,4.62821,0,0,0,0.1,127,127
46.5,4.63321,0,0,0,0.1,127,127
46.55,4.63821,0,0,0,0.1,127,127
46.6,4.64321,0,0,0,0.1,127,127
46.65,4.64821,0,0,0,0.1,127,127
46.7,4.65321,0,0,0,0.1,127,127
46.75,4.65821,0,0,0,0.1,127,127
46.8,4.66321,0,0,0,0.1,127,127
46.85,4.66821,0,0,0,0.1,127,127
46.9,4.67321,0,0,0,0.1,127,127
46.95,4.67821,0,0,0,0.1,127,127
47,4.68321,0,0,0,0.1,127,127
47.05,4.68821,0,0,0,0.1,127,127
47.1,4.69321,0,0,0,0.1,127,127
47.15,4.69821,0,0,0,0.1,127,127
47.2,4.70321,0,0,0,0.1,127,127
47.25,4.70821,0,0,0,0.1,127,127
47.3,4.71321,0,0,0,0.1,127,127
47.35,4.71821,0,0,0,0.1,127,127
47.4,4.72321,0,0,0,0.1,127,127
47.45,4.72821,0,0,0,0.1,127,127
47.5,4.73321,0,0,0,0.1,127,127
47.55,4.73821,0,0,0,0.1,127,127
47.6,4.74321,0,0,0,0.1,127,127
47.65,4.74821,0,0,0,0.1,127,127
47.7,4.75321,0,0,0,0.1,127,127
47.75,4.75821,0,0,0,0.1,127,127
47.8,4.76321,0,0,0,0.1,127,127
47.85,4.76821,0,0,0,0.1,127,127
47.9,4.77321,0,0,0,0.1,127,127
47.95,4.77821,0,0,0,0.1,127,127
48,4.78321,0,0,0,0.1,127,127
48.05,4.78821,0,0,0,0.1,127,127
48.1,4.79321,0,0,0,0.1,127,127
48.15,4.79821,0,0,0,0.1,127,127
48.2,4.80321,0,0,0,0.1,127,127
48.25,4.80821,0,0,0,0.1,127,127
48.3,4.81321,0,0,0,0.1,127,127
48.35,4.81821,0,0,0,0.1,127,127
48.4,4.82321,0,0,0,0.1,127,127
48.45,4.82821,0,0,0,0.1,127,127
48.5,4.83321,0,0,0,0.1,127,127
48.55,4.83821,0,0,0,0.1,127,127
48.6,4.84321,0,0,0,0.1,127,127
48.65,4.84821,0,0,0,0.1,127,127
48.7,4.85321,0,0,0,0.1,127,127
48.75,4.85821,0,0,0,0.1,127,127
48.8,4.86321,0,0,0,0.1,127,127
48.85,4.86821,0,0,0,0.1,127,127
48.9,4.87321,0,0,0,0.1,127,127
48.95,4.87821,0,0,0,0.1,127,127
49,4.88321,0,0,0,0.1,127,127
49.05,4.88821,0,0,0,0.1,127,127
49.1,4.89321,0,0,0,0.1,127,127
49.15,4.89821,0,0,0,0.1,127,127
49.2,4.90321,0,0,0,0.1,127,127
49.25,4.90821,0,0,0,0.1,127,127
49.3,4.91321,0,0,0,0.1,127,127
49.35,4.91821,0,0,0,0.1,127,127
49.4,4.92321,0,0,0,0.1,127,127
49.45,4.92821,0,0,0,0.1,127,127
49.5,4.93321,0,0,0,0.1,127,127
49.55,4.93821,0,0,0,0.1,127,127
49.6,4.94321,0,0,0,0.1,127,127
49.65,4.94821,0,0,0,0.1,127,127
49.7,4.95321,0,0,0,0.1,127,127
49.75,4.95821,0,0,0,0.1,127,127
49.8,4.96321,0,0,0,0.1,127,127
49.85,4.96821,0,0,0,0.1,127,127
49.9,4.97321,0,0,0,0.1,127,127
49.95,4.97821,0,0,0,0.1,127,127
50,4.98321,0,0,0,0.1,127,127
50.05,4.98821,0,0,0,0.1,127,127
50.1,4.99321,0,0,0,0.1,127,127
50.15,4.99821,0,0,0,0.1,127,127
50.2,5.00321,0,0,0,0.1,127,127
50.25,5.00821,0,0,0,0.1,127,127
50.3,5.01321,0,0,0,0.1,127,127
50.35,5.01821,0,0,0,0.1,127,127
50.4,5.02321,0,0,0,0.1,127,127
50.45,5.02821,0,0,0,0.1,127,127
50.5,5.03321,0,0,0,0.1,127,127
50.55,5.03821,0,0,0,0.1,127,127
50.6,5.04321,0,0,0,0.1,127,127
50.65,5.04821,0,0,0,0.1,127,127
50.7,5.05321,0,0,0,0.1,127,127
50.75,5.05821,0,0,0,0.1,127,127
50.8,5.06321,0,0,0,0.1,127,127
50.85,5.06821,0,0,0,0.1,127,127
50.9,5.07321,0,0,0,0.1,127,127
50.95,5.07821,0,0,0,0.1,127,127
51,5.08321,0,0,0,0.1,127,127
51.05,5.08821,0,0,0,0.1,127,127
51.1,5.09321,0,0,0,0.1,127,127
51.15,5.09821,0,0,0,0.1,127,127
51.2,5.10321,0,0,0,0.1,127,127
51.25,5.10821,0,0,0,0.1,127,127
51.3,5.11321,0,0,0,0.1,127,127
51.35,5.11821,0,0,0,0.1,127,127
51.4,5.12321,0,0,0,0.1,127,127
51.45,5.12821,0,0,0,0.1,127,127
51.5,5.13321,0,0,0,0.1,127,127
51.55,5.13821,0,0,0,0.1,127,127
51.6,5.14321,0,0,0,0.1,127,127
51.65,5.14821,0,0,0,0.1,127,127
51.7,5.15321,0,0,0,0.1,127,127
51.75,5.15821,0,0,0,0.1,127,127
51.8,5.16321,0,0,0,0.1,127,127
51.85,5.16821,0,0,0,0.1,127,127
51.9,5.17321,0,0,0,0.1,127,127
51.95,5.17821,0,0,0,0.1,127,127
52,5.18321,0,0,0,0.1,127,127
52.05,5.18821,0,0,0,0.1,127,127
52.1,5.19321,0,0,0,0.1,127,127
52.15,5.19821,0,0,0,0.1,127,127
52.2,5.20321,0,0,0,0.1,127,127
52.25,5.20821,0,0,0,0.1,127,127
52.3,5.21321,0,0,0,0.1,127,127
52.35,5.21821,0,0,0,0.1,127,127
52.4,5.22321,0,0,0,0.1,127,127
52.45,5.22821,0,0,0,0.1,127,127
52.5,5.23321,0,0,0,0.1,127,127
52.55,5.23821,0,0,0,0.1,127,127
52.6,5.24321,0,0,0,0.1,127,127
52.65,5.24821,0,0,0,0.1,127,127
52.7,5.25321,0,0,0,0.1,127,127
52.75,5.25821,0,0,0,0.1,127,127
52.8,5.26321,0,0,0,0.1,127,127
52.85,5.26821,0,0,0,0.1,127,127
52.9,5.27321,0,0,0,0.1,127,127
52.95,5.27821,0,0,0,0.1,127,127
53,5.28321,0,0,0,0.1,127,127
53.05,5.28821,0,0,0,0.1,127,127
53.1,5.29321,0,0,0,0.1,127,127
53.15,5.29821,0,0,0,0.1,127,127
53.2,5.30321,0,0,0,0.1,127,127
53.25,5.30821,0,0,0,0.1,127,127
53.3,5.31321,0,0,0,0.1,127,127
53.35,5.31821,0,0,0,0.1,127,127
53.4,5.32321,0,0,0,0.1,127,127
53.45,5.32821,0,0,0,0.1,127,127
53.5,5.33321,0,0,0,0.1,127,127
53.55,5.33821,0,0,0,0.1,127,127
53.6,5.34321,0,0,0,0.1,127,127
53.65,5.34821,0,0,0,0.1,127,127
53.7,5.35321,0,0,0,0.1,127,127
53.75,5.35821,0,0,0,0.1,127,127
53.8,5.36321,0,0,0,0.1,127,127
53.85,5.36821,0,0,0,0.1,127,127
53.9,5.37321,0,0,0,0.1,127,127
53.95,5.37821,0,0,0,0.1,127,127
54,5.38321,0,0,0,0.1,127,127
54.05,5.38821,0,0,0,0.1,127,127
54.1,5.39321,0,0,0,0.1,127,127
54.15,5.39821,0,0,0,0.1,127,127
54.2,5.40321,0,0,0,0.1,127,127
54.25,5.40821,0,0,0,0.1,127,127
54.3,5.41321,0,0,0,0.1,127,127
54.35,5.41821,0,0,0,0.1,127,127
54.4,5.42321,0,0,0,0.1,127,127
54.45,5.42821,0,0,0,0.1,127,127
54.5,5.43321,0,0,0,0.1,127,127
54.55,5.43821,0,0,0,0.1,127,127
54.6,5.44321,0,0,0,0.1,127,127
54.65,5.44821,0,0,0,0.1,127,127
54.7,5.45321,0,0,0,0.1,127,127
54.75,5.45821,0,0,0,0.1,127,127
54.8,5.46321,0,0,0,0.1,127,127
54.85,5.46821,0,0,0,0.1,127,127
54.9,5.47321,0,0,0,0.1,127,127
54.95,5.47821,0,0,0,0.1,127,127
55,5.48321,0,0,0,0.1,127,127
55.05,5.48821,0,0,0,0.1,127,127
55.1,5.49321,0,0,0,0.1,127,127
55.15,5.49821,0,0,0,0.1,127,127
55.2,5.50321,0,0,0,0.1,127,127
55.25,5.50821,0,0,0,0.1,127,127
55.3,5.51321,0,0,0,0.1,127,127
55.35,5.51821,0,0,0,0.1,127,127
55.4,5.52321,0,0,0,0.1,127,127
55.45,5.52821,0,0,0,0.1,127,127
55.5,5.53321,0,0,0,0.1,127,127
55.55,5.53821,0,0,0,0.1,127,127
55.6,5.54321,0,0,0,0.1,127,127
55.65,5.54821,0,0,0,0.1,127,127
55.7,5.55321,0,0,0,0.1,127,127
55.75,5.55821,0,0,0,0.1,127,127
55.8,5.56321,0,0,0,0.1,127,127
55.85,5.56821,0,0,0,0.1,127,127
55.9,5.57321,0,0,0,0.1,127,127
55.95,5.57821,0,0,0,0.1,127,127
56,5.58321,0,0,0,0.1,127,127
56.05,5.58821,0,0,0,0.1,127,127
56.1,5.59321,0,0,0,0.1,127,127
56.15,5.59821,0,0,0,0.1,127,127
56.2,5.60321,0,0,0,0.1,127,127
56.25,5.60821,0,0,0,0.1,127,127
56.3,5.61321,0,0,0,0.1,127,127
56.35,5.61821,0,0,0,0.1,127,127
56.4,5.62321,0,0,0,0.1,127,127
56.45,5.62821,0,0,0,0.1,127,127
56.5,5.63321,0,0,0,0.1,127,127
56.55,5.63821,0,0,0,0.1,127,127
56.6,5.64321,0,0,0,0.1,127,127
56.65,5.64821,0,0,0,0.1,127,127
56.7,5.65321,0,0,0,0.1,127,127
56.75,5.65821,0,0,0,0.1,127,127
56.8,5.66321,0,0,0,0.1,127,127
56.85,5.66821,0,0,0,0.1,127,127
56.9,5.67321,0,0,0,0.1,127,127
56.95,5.67821,0,0,0,0.1,127,127
57,5.68321,0,0,0,0.1,127,127
57.05,5.68821,0,0,0,0.1,127,127
57.1,5.69321,0,0,0,0.1,127,127
57.15,5.69821,0,0,0,0.1,127,127
57.2,5.70321,0,0,0,0.1,127,127
57.25,5.70821,0,0,0,0.1,127,127
57.3,5.71321,0,0,0,0.1,127,127
57.35,5.71821,0,0,0,0.1,127,127
57.4,5.72321,0,0,0,0.1,127,127
57.45,5.72821,0,0,0,0.1,127,127
57.5,5.73321,0,0,0,0.1,127,127
57.55,5.73821,0,0,0,0.1,127,127
57.6,5.74321,0,0,0,0.1,127,127
57.65,5.74821,0,0,0,0.1,127,127
57.7,5.75321,0,0,0,0.1,127,127
57.75,5.75821,0,0,0,0.1,127,127
57.8,5.76321,0,0,0,0.1,127,127
57.85,5.76821,0,0,0,0.1,127,127
57.9,5.77321,0,0,0,0.1,127,127
57.95,5.77821,0,0,0,0.1,127,127
58,5.78321,0,0,0,0.1,127,127
58.05,5.78821,0,0,0,0.1,127,127
58.1,5.79321,0,0,0,0.1,127,127
58.15,5.79821,0,0,0,0.1,127,127
58.2,5.80321,0,0,0,0.1,127,127
58.25,5.80821,0,0,0,0.1,127,127
58.3,5.81321,0,0,0,0.1,127,127
58.35,5.81821,0,0,0,0.1,127,127
58.4,5.82321,0,0,0,0.1,127,127
58.45,5.82821,0,0,0,0.1,127,127
58.5,5.83321,0,0,0,0.1,127,127
58.55,5.83821,0,0,0,0.1,127,127
58.6,5.84321,0,0,0,0.1,127,127
58.65,5.84821,0,0,0,0.1,127,127
58.7,5.85321,0,0,0,0.1,127,127
58.75,5.85821,0,0,0,0.1,127,127
58.8,5.86321,0,0,0,0.1,127,127
58.85,5.86821,0,0,0,0.1,127,127
58.9,5.87321,0,0,0,0.1,127,127
58.95,5.87821,0,0,0,0.1,127,127
59,5.88321,0,0,0,0.1,127,127
59.05,5.88821,0,0,0,0.1,127,127
59.1,5.89321,0,0,0,0.1,127,127
59.15,5.89821,0,0,0,0.1,127,127
59.2,5.90321,0,0,0,0.1,127,127
59.25,5.90821,0,0,0,0.1,127,127
59.3,5.91321,0,0,0,0.1,127,127
59.35,5.91821,0,0,0,0.1,127,127
59.4,5.92321,0,0,0,0.1,127,127
59.45,5.92821,0,0,0,0.1,127,127
59.5,5.93321,0,0,0,0.1,127,127
59.55,5.93821,0,0,0,0.1,127,127
59.6,5.94321,0,0,0,0.1,127,127
59.65,5.94821,0,0,0,0.1,127,127
59.7,5.95321,0,0,0,0.1,127,127
59.75,5.95821,0,0,0,0.1,127,127
59.8,5.96321,0,0,0,0.1,127,127
59.85,5.96821,0,0,0,0.1,127,127
59.9,5.97321,0,0,0,0.1,127,127
59.95,5.97821,0,0,0,0.1,127,127
60,5.98321,0,0,0,0.1,127,127
60.05,5.98821,0,0,0,0.1,127,127
60.1,5.99321,0,0,0,0.1,127,127
60.15,5.99821,0,0,0,0.1,127,127
60.2,6.00321,0,0,0,0.1,127,127
60.25,6.00821,0,0,0,0.1,127,127
60.3,6.01321,0,0,0,0.1,127,127
60.35,6.01821,0,0,0,0.1,127,127
60.4,6.02321,0,0,0,0.1,127,127
60.45,6.02821,0,0,0,0.1,127,127
60.5,6.03321,0,0,0,0.1,127,127
60.55,6.03821,0,0,0,0.1,127,127
